invoice_number,date,net_worth,tax_id_1,tax_id_2,iban,seller_city,seller_state,seller_zip,client_city,client_state,client_zip,seller_name,seller_address,client_name,client_address,source_file,vat,gross_worth
63433526,09/08/2017,520.0,994-96-9984,964-88-6421,GB21INGYG68228770646765,Gibsonshire,VA,96785,Gibsonshire,VA,96785,Rangel Inc,4531 Sonya Highway,Hudson Ltd,494 Kelly Shoal,invoice_225_color_B_245.pdf0.txt,52.0,572.0
19961329,02/24/2015,36.99,935-96-4412,926-74-0828,GB89ANAY72028493089829,Morganfurt,AR,58377,Morganfurt,AR,58377,Martin Group,065 Anthony Prairie,Cox-Hall,084 Trevor Motorway,invoice_226.pdf0.txt,3.6990000000000003,40.689
77281821,01/13/2014,27179.55,954-91-5936,927-74-1013,GB12DGFE61146066346331,North Bailey,NV,48302,North Bailey,NV,48302,Stephens LLC,65195 Emily Plain Suite 027,"Ramirez, Anderson and Hughes",23252 Cardenas Orchard,invoice_226_color_B_241.pdf0.txt,2717.955,29897.504999999997
75499908,11/15/2017,1055.46,906-86-8437,969-85-2885,GB96ENFL31227940085712,Joseshire,IL,91853,Joseshire,IL,91853,Salazar PLC,97182 Shannon Overpass Suite 556,Daniel LLC,6265 Patrick Burgs Suite 561,invoice_227.pdf0.txt,105.546,1161.006
51719586,08/25/2012,2.99,983-95-1133,971-76-3590,GB98RXRM82776555755099,Lake Brandonmouth,NE,56345,Lake Brandonmouth,NE,56345,"Oliver, Rodriguez and Taylor",336 Simpson Motorway Suite 795,Taylor-Neal,9514 Hall Fall,invoice_227_color_B_250.pdf0.txt,0.29900000000000004,3.289
30386285,09/28/2020,21676.43,919-90-5010,968-77-8015,GB85QCAY53709612387596,Port Lancefurt,NV,06191,Port Lancefurt,NV,06191,Wagner-Weaver,96030 Berry Walks Apt. 416,Rodriguez and Sons,126 Deanna Stravenue,invoice_228.pdf0.txt,2167.643,23844.073
25796631,07/03/2013,234.5,951-79-9680,904-79-7152,GB17LZRR52733700951927,Cherylfort,MT,85862,Cherylfort,MT,85862,"Mercado, Fields and Lewis",9401 Howell Oval Suite 613,Rogers-Jones,5932 Vasquez Heights,invoice_228_color_B_253.pdf0.txt,23.450000000000003,257.95
58162869,05/18/2019,32918.84,913-82-2688,975-82-2659,GB96WEYM97832620804289,Lake Morgan,NV,34033,Lake Morgan,NV,34033,"Foster, Jones and Contreras",2575 Gary Tunnel Apt. 001,Stevens and Sons,09064 Quinn Ports Suite 182,invoice_229.pdf0.txt,3291.884,36210.723999999995
65923175,12/13/2019,810.0,920-84-8348,905-77-6795,GB43YRYE70107285125489,East James,MA,33465,East James,MA,33465,Hurst-Humphrey,400 Gregory Inlet,Huber-Johnson,91400 Ronald Freeway,invoice_229_color_B_249.pdf0.txt,81.0,891.0
61819195,08/28/2019,283.67,944-76-3164,902-99-3657,GB33ARJE04963501593840,New Kristafurt,MT,51436,New Kristafurt,MT,51436,Mason-Beltran,5622 Erik Knolls,"Morrison, Stewart and Graham",51370 Thompson Oval Suite 431,invoice_22_color_B_252.pdf0.txt,28.367000000000004,312.03700000000003
81432357,07/30/2020,9368.88,930-70-8573,979-72-2010,GB20WXDS17725959227934,New Jonathanborough,CT,67755,New Jonathanborough,CT,67755,Tran LLC,286 Marilyn Crescent,"Golden, Gross and Rivera",299 Megan Bypass Apt. 471,invoice_23.pdf0.txt,936.8879999999999,10305.768
19136863,11/15/2013,2291.85,952-77-9653,905-92-7797,GB61X0OX025249384522530,Port Derek,AK,56886,Port Derek,AK,56886,Lewis Group,6756 Morgan Lakes,"Avila, Garcia and Murray",USNV Miller,invoice_230.pdf0.txt,229.185,2521.035
56114837,10/30/2013,99.96,912-98-8588,984-75-1212,GB87POVL28234145851006,East Toddmouth,VA,39940,East Toddmouth,VA,39940,"Davis, Garrett and Nichols",764 Oliver Drive Apt. 408,Hill-Smith,882 Adams Shoal,invoice_230_color_B_242.pdf0.txt,9.996,109.95599999999999
80918693,06/19/2020,680.22,950-81-5221,926-74-6452,GB18PNIV3967,Chrisfurt,MN,19506,Chrisfurt,MN,19506,Charles-Parsons,52021 Austin Pike,"Jacobs, Patterson and Church",95607 Sharon Walk Suite 213,invoice_231.pdf0.txt,68.022,748.2420000000001
65059169,09/12/2018,924.95,992-77-1776,911-83-3364,GB41QVUB90163852968434,Port Vanessafurt,KS,37134,Port Vanessafurt,KS,37134,Rodriguez-Harrington,4880 Martinez Well Apt. 420,Smith Group,017 Michael Junctions,invoice_231_color_B_254.pdf0.txt,92.495,1017.445
83613779,06/25/2014,815.93,961-97-6075,942-83-9294,GB89ASDD09493288018778,Montgomeryburgh,OR,70049,Montgomeryburgh,OR,70049,Larson-Grant,524 Crystal Fall Suite 311,"Weiss, Beard and Ayala",USNS Newman,invoice_232.pdf0.txt,81.593,897.5229999999999
70284416,04/15/2012,29.97,973-86-4868,987-99-8588,GB15SYHN68815141579564,Chrisburgh,WV,43352,Chrisburgh,WV,43352,Johnson PLC,4332 Tina Lakes Suite 445,Marshall-Perez,15760 Freeman Spur Apt. 935,invoice_232_color_B_246.pdf0.txt,2.997,32.967
40394912,03/23/2020,1245.0,905-94-2945,915-81-8637,GB76GUQ007697012433171,East James,MA,63095,East James,MA,63095,Mccullough-Bradley,457 Vargas Brook Suite 967,Cross-Estrada,7297 Smith Roads,invoice_233.pdf0.txt,124.5,1369.5
99096943,10/08/2018,210.35,960-92-1196,976-83-0903,GB83CSXU98872324709301,Sextonland,IA,44573,Sextonland,IA,44573,Hughes-Hernandez,943 Keith Gateway,Walker Group,8440 Emily Gateway Apt. 318,invoice_233_color_B_240.pdf0.txt,21.035,231.385
72744145,03/29/2016,2805.0,953-92-2203,900-91-6751,GB21SZAV32374970565640,Lake Jessica,ND,82382,Lake Jessica,ND,82382,"Elliott, Simon and Taylor",365 Tyler Plaza,"Hopkins, Graves and Baker",36477 Baker Groves Apt. 526,invoice_234.pdf0.txt,280.5,3085.5
43551281,11/02/2014,1899.3,945-72-4005,997-87-9215,GB92GRCP099097,New Ann,NJ,47542,New Ann,NJ,47542,Phillips Group,94999 Alicia Fort,Bowen-Schroeder,USNS York,invoice_234_color_B_254.pdf0.txt,189.93,2089.23
12222347,03/18/2017,123.75,958-94-6606,928-91-2431,GB10YCPS61791374226282,South Jameschester,MT,09091,South Jameschester,MT,09091,"Gregory, Patterson and Fischer",439 Hunter Land,Wilson PLC,667 Wu Ports,invoice_235.pdf0.txt,12.375,136.125
26388025,09/01/2018,18.84,992-75-0742,923-92-7597,GB88UACG16491215528907,Coleside,CO,49749,Coleside,CO,49749,"Green, Sanchez and Shannon",10056 Wright Mission Suite 229,Robertson-Davis,175 Bobby Inlet,invoice_235_color_B_240.pdf0.txt,1.8840000000000001,20.724
13044521,01/02/2013,48253.6,942-98-3474,961-71-7742,GB76MFUI00830050935765,Maddoxside,DC,90699,Maddoxside,DC,90699,Johnson Group,41474 Alexa Valley,Garcia and Sons,6500 Diana Terrace Suite 601,invoice_236.pdf0.txt,4825.36,53078.96
10457894,08/21/2012,195.49,910-97-1825,928-94-8925,GB94M,North Toniview,VT,89868,North Toniview,VT,89868,Martin LLC,373 Mitchell Rapids Apt. 442,Morgan-Houston,Unit 7818 Box 2581,invoice_236_color_B_246.pdf0.txt,19.549000000000003,215.03900000000002
59336079,01/09/2012,1.99,914-78-6724,955-90-1162,GB73RSAW75064180740470,Jackville,ND,19375,Jackville,ND,19375,"Perry, Brown and Hudson",2180 Huffman Curve,Rogers-Brown,USS Kaufman,invoice_237.pdf0.txt,0.199,2.189
94292113,06/06/2016,874.96,919-90-9037,937-77-6054,GB36ARZV43474957834914,North Joanna,MN,57005,North Joanna,MN,57005,"Sosa, Maynard and Grimes",0174 Hernandez Squares,Johnson and Sons,99619 Jeremy Green Suite 109,invoice_237_color_B_254.pdf0.txt,87.49600000000001,962.456
51265939,11/16/2016,5369.52,963-99-3171,996-90-5190,GB24NDPE47193318639194,Michaelborough,TN,49273,Michaelborough,TN,49273,"Leonard, Forbes and Allen",99683 Sutton Radial,Weaver-Carr,83911 Steve Mount Suite 751,invoice_238.pdf0.txt,536.9520000000001,5906.472000000001
43883632,06/20/2020,300.0,962-70-6550,975-84-3342,GB76AIJU54287378178772,Katherinemouth,MT,78476,Katherinemouth,MT,78476,"Walker, Serrano and Garcia",549 Sarah Ranch,"Wu, Chung and White",38508 Monroe Stravenue,invoice_238_color_B_248.pdf0.txt,30.0,330.0
65095335,02/15/2017,42645.83,963-77-0670,946-95-4678,GB820RRJ16785128958323,Lake Chadmouth,TX,15224,Lake Chadmouth,TX,15224,Payne-Davis,2065 Joshua Via,Flores LLC,45998 Lance Shores,invoice_239.pdf0.txt,4264.5830000000005,46910.413
14361748,09/09/2018,374.87,947-75-6103,932-85-8021,GB58TPRT33084019818580,Port Veronicastad,GA,35753,Port Veronicastad,GA,35753,"Nelson, Ellis and Gregory",33879 Lopez Parkway,"Becker, Day and Macias",1028 Montgomery Summit Apt. 921,invoice_239_color_B_251.pdf0.txt,37.487,412.357
31311902,06/04/2017,424.7,998-85-1348,998-95-7322,GB85GKTK69985416223788,South Sean,VA,48650,South Sean,VA,48650,"Hodges, Porter and Bass",80694 Black Corners,"Young, Rosales and Graham",0004 Elizabeth Fail,invoice_23_color_B_246.pdf0.txt,42.47,467.16999999999996
29870205,03/15/2013,1103.9,975-87-5254,997-85-8631,GB27CNMR41415802215005,Lake Lauren,FL,85948,Lake Lauren,FL,85948,"Banks, Wright and Mills",13451 Taylor Mountain,White LLC,USCGC Duran,invoice_24.pdf0.txt,110.39000000000001,1214.2900000000002
16692901,04/03/2018,71.94,911-70-7669,911-83-7666,GB93CNVP09591308802379,Garciahaven,AZ,99709,Garciahaven,AZ,99709,Jackson-Oliver,8041 Hawkins Village Suite 629,Tucker-Diaz,22764 Murphy Garden,invoice_240.pdf0.txt,7.194,79.134
78962884,01/03/2019,371.86,965-91-1363,970-72-3048,GB24FBNX04499177844340,Kimchester,TX,16870,Kimchester,TX,16870,Thomas PLC,096 Joseph Turnpike,Anderson-Rodriguez,495 Andrea Lodge Apt. 112,invoice_240_color_B_247.pdf0.txt,37.186,409.046
27216737,05/23/2018,16873.96,973-80-8757,998-85-9901,GB58DFZZ87387694076811,Tracyshire,WI,66027,Tracyshire,WI,66027,"Nicholson, Hamilton and Holder",425 Alyssa Mills Suite 578,Campbell and Sons,853 Kristen Light Suite 482,invoice_241.pdf0.txt,1687.396,18561.356
80797635,11/22/2014,506.73,972-83-6108,910-82-2206,GB95S5TT34496603515491,Davidmouth,TX,09517,Davidmouth,TX,09517,"Franco, Richardson and Miller",093 Burton Plains Apt. 420,Decker Group,946 Joseph Club,invoice_241_color_B_253.pdf0.txt,50.673,557.403
76658127,10/23/2011,570.91,922-97-5588,973-85-9820,GB21ZEZG69535709532307,APO ,AA,60940,APO ,AA,60940,Crawford-Byrd,"PSC 3342, Box 5976",Sherman PLC,8359 Chapman Loop,invoice_242.pdf0.txt,57.091,628.001
59326638,05/27/2013,143.98,926-83-7399,929-76-2624,GB39MTZP97412080764188,USNS WilsonFPO ,AE,36740,USNS WilsonFPO ,AE,36740,Ashley-Shaw,USNS Wilson,"Huber, Walker and Mullins",1892 Jeffrey Avenue Suite 966,invoice_242_color_B_242.pdf0.txt,14.398,158.378
64281058,11/08/2019,14014.99,984-91-8764,951-97-2583,GB67BNED14756248228264,Port Davidfurt,NY,66413,Port Davidfurt,NY,66413,"Zuniga, Short and Jensen",3742 Stephanie Haven Apt. 492,Wells Ltd,0691 Adam Brook,invoice_243.pdf0.txt,1401.499,15416.489
28935386,02/25/2017,2870.01,927-78-0136,915-85-9642,GB71ETPX44286405633541,Lake Brittanyton,KY,19192,Lake Brittanyton,KY,19192,Bishop Group,400 Rebekah Lake,"Mayer, Richardson and Gamble",5482 Stephens Village Suite 724,invoice_243_color_B_253.pdf0.txt,287.00100000000003,3157.0110000000004
79587541,08/02/2014,9.99,971-99-0928,965-80-2789,GB24KUOP15238222815223,Joelfort,NH,24372,Joelfort,NH,24372,Baker-Wagner,909 Duarte Drive Apt. 874,"Horton, Gillespie and Moore",711 Richard Cove Suite 885,invoice_244.pdf0.txt,0.9990000000000001,10.989
29593215,11/20/2017,420.88,959-77-0149,961-86-4018,GB36KYGW45822746301062,North Richardtown,WV,79696,North Richardtown,WV,79696,Hooper Group,41872 Reid Stream,"Washington, Robertson and Howard",7964 Joyce Highway,invoice_244_color_B_248.pdf0.txt,42.088,462.968
61264237,10/25/2020,261.95,916-74-1494,990-87-1503,GB69HBKR40305240693626,Tracyfort,MN,65215,Tracyfort,MN,65215,"Larson, Jones and Liu",4154 Jennifer Vista,Cisneros Group,81225 Steven Street,invoice_245.pdf0.txt,26.195,288.145
93062905,08/16/2014,1637.1,920-97-1776,906-90-6958,GB26BGEN59099349063514,Port Jeffrey,GA,72855,Port Jeffrey,GA,72855,"Gaines, Wilson and Garner",71105 Maxwell Shoal,Anderson Group,1908 Peters Burg,invoice_245_color_B_248.pdf0.txt,163.71,1800.81
26363966,06/13/2016,294.4,989-73-7669,935-80-4731,GB70PACC88989412041655,South Troy,NV,46433,South Troy,NV,46433,"Griffin, Cox and Day",3670 Wong Keys,Fox Inc,76771 Watson Knoll,invoice_246.pdf0.txt,29.439999999999998,323.84
47703225,06/18/2018,51216.9,991-83-3935,970-79-2957,GB33NHQZ56657576499073,Port Todd,PA,90063,Port Todd,PA,90063,Lee and Sons,1659 Becker Row,Green Ltd,352 Hull Shoal Suite 141,invoice_246_color_B_243.pdf0.txt,5121.6900000000005,56338.590000000004
19512841,06/18/2012,1002.64,971-74-5288,914-75-0393,GB42KUJL76533439438067,Whitetown,NY,24886,Whitetown,NY,24886,Camacho-Stewart,99489 Brown Stream,Fleming Ltd,55160 Robert Way,invoice_247.pdf0.txt,100.26400000000001,1102.904
86976994,08/02/2020,775.0,965-92-9874,987-81-8294,GB51JHJR84532303560463,DPO ,AA,65871,DPO ,AA,65871,Williams Inc,Unit 4944 Box 8966,"Gonzalez, Taylor and Gonzales",USNS Arellano,invoice_247_color_B_249.pdf0.txt,77.5,852.5
86602235,04/03/2021,3390.85,928-77-9757,915-79-3513,GB71Q,East Bobbymouth,KY,79023,East Bobbymouth,KY,79023,Yoder Inc,0908 Corey Key,Barnes-Morton,329 Marcia Lodge,invoice_248.pdf0.txt,339.08500000000004,3729.935
33658471,12/24/2016,247.7,937-88-0450,952-73-1452,GB69CDHA78016739420760,DPO ,AE,46413,DPO ,AE,46413,Rodriguez-Smith,Unit 0714 Box 5253,Roy LLC,29274 William Flats Suite 463,invoice_248_color_B_241.pdf0.txt,24.77,272.46999999999997
83186249,03/06/2014,8275.87,988-72-5767,909-91-3875,GB38KESD41789012470679,Osbornland,PA,76183,Osbornland,PA,76183,Jacobs-Curtis,374 Valencia Harbors Apt. 663,Moody LLC,360 Lindsay Pines Suite 692,invoice_249.pdf0.txt,827.5870000000001,9103.457
95710850,10/30/2015,38.0,987-76-8765,912-74-2235,GB79NIPG77856525741300,DPO ,AE,55696,DPO ,AE,55696,Mckenzie PLC,Unit 0264 Box 6181,"Salazar, Dunlap and Graham",97339 Erika Ramp,invoice_249_color_B_240.pdf0.txt,3.8000000000000003,41.8
99214533,05/25/2017,8918.0,941-74-7845,959-83-1471,GBO50DWQ99672274091269,Lake Maryberg,KY,98472,Lake Maryberg,KY,98472,"Burns, Padilla and Daniels",10839 Cassandra Mill Suite 967,Tapia-Warren,342 Gordon Wail,invoice_24_color_B_245.pdf0.txt,891.8000000000001,9809.8
10372826,05/15/2019,251.45,975-98-4861,978-80-2701,GB56SDLA43798626107179,Port Christopherton,VA,87978,Port Christopherton,VA,87978,"Graham, Briggs and Anderson",2056 Martin Extensions,Moore Group,89000 Christopher Brook,invoice_25.pdf0.txt,25.145,276.59499999999997
54533510,02/10/2021,57.9,925-76-7636,904-87-0658,GB15JPFA79210576920492,Griffithhaven,DC,90675,Griffithhaven,DC,90675,Tucker Inc,160 Kaitlin Flat,Skinner Group,281 Cameron Alley,invoice_250.pdf0.txt,5.79,63.69
94198533,08/03/2015,2136.6,982-87-3062,917-97-9775,GB51NFFR53723910350599,USNS HarrisFPO ,AE,70161,USNS HarrisFPO ,AE,70161,"Russell, Andrews and Hayes",USNS Harris,Brooks Group,02358 Kent Courts Apt. 418,invoice_250_color_B_253.pdf0.txt,213.66,2350.2599999999998
99788357,10/14/2018,3.96,978-77-8519,954-84-8461,GB98RBEM11152229914136,North Antonio,KS,84993,North Antonio,KS,84993,Lee-Everett,2239 Austin Flats,"Valdez, Young and Ingram",90080 Benjamin Locks,invoice_251.pdf0.txt,0.396,4.356
25864435,01/08/2018,1078.7,980-76-8740,970-99-9433,GB60EW,Port Meganhaven,MS,60501,Port Meganhaven,MS,60501,"Frazier, Ruiz and Robertson",3221 Ray Lake Suite 264,Glover-Welch,05624 Gonzalez Grove,invoice_251_color_B_249.pdf0.txt,107.87,1186.5700000000002
39760888,07/20/2017,517.9,968-74-1503,908-84-3278,GB51ROKZ76547758479639,Lauraland,DC,14785,Lauraland,DC,14785,Williamson-Rogers,8214 Douglas Well,Yates and Sons,2569 Gloria Ridges,invoice_252.pdf0.txt,51.79,569.6899999999999
62842838,08/27/2019,18828.0,901-80-9513,931-99-2197,GB36RNRN73786804676913,Port Elijah,AR,57834,Port Elijah,AR,57834,"Carson, Holder and Roberts",67556 Daniel Ridges,Hill-Garcia,35461 Schultz Avenue Suite 696,invoice_252_color_B_243.pdf0.txt,1882.8000000000002,20710.8
60241381,10/02/2018,104.9,939-88-5337,953-83-6989,GB31FUBU09086285398305,Jasonton,NE,23838,Jasonton,NE,23838,Stevens-Black,35899 Sean Plaza,"Higgins, Bautista and Harrison","PSC 7664, Box 0557",invoice_253.pdf0.txt,10.490000000000002,115.39000000000001
87689704,03/24/2020,625.0,966-76-9277,977-98-4890,GB68THTC41634790854274,Smithshire,AR,22532,Smithshire,AR,22532,Lynch-Young,164 Nathan Ports Suite 887,Gonzalez-Williams,167 Silva Road Suite 589,invoice_253_color_B_252.pdf0.txt,62.5,687.5
64125453,03/25/2013,269.92,953-83-6829,942-98-6009,GB58PNWL56187666639321,South Grace,AL,58131,South Grace,AL,58131,Soto and Sons,733 Walker Wells,Campos PLC,021 Ramirez Springs Apt. 983,invoice_254.pdf0.txt,26.992000000000004,296.91200000000003
36063205,01/06/2016,100.0,926-84-9407,959-71-4161,GB62ECZB05378465203448,West Josephchester,NJ,73043,West Josephchester,NJ,73043,Morse PLC,5304 Ortiz Street,Webster Group,42258 Priscilla Rue,invoice_254_color_B_251.pdf0.txt,10.0,110.0
80036269,02/27/2018,72035.24,983-98-4047,907-74-5378,GB71TLWQ75237996090641,Youngmouth,KY,32938,Youngmouth,KY,32938,Mccarty-Mcgee,6898 Marshall Radial,"Hull, Page and Perez",865 Marissa River Suite 364,invoice_255.pdf0.txt,7203.524000000001,79238.76400000001
71887110,02/07/2013,2359.99,981-85-8166,958-95-8779,GB31YVZX13946442808285,Haleyburgh,WA,26976,Haleyburgh,WA,26976,"Baker, Mitchell and Cooper",2898 Gomez View Apt. 651,Adams Group,310 Jennifer Square Suite 250,invoice_255_color_B_249.pdf0.txt,235.999,2595.9889999999996
20653012,08/03/2013,581.95,912-86-5998,918-88-4124,GB46MLEX00282137220677,Lake Robert,MI,28151,Lake Robert,MI,28151,Smith and Sons,237 Steven Views,Coleman Inc,44067 Woods Meadows Suite 659,invoice_256.pdf0.txt,58.19500000000001,640.1450000000001
55979366,01/21/2016,417.99,927-77-5666,954-81-9560,GB71FJUU70503467693598,East Oscar,IA,61666,East Oscar,IA,61666,Johnson PLC,3675 Lawrence Underpass Apt. 670,Gonzalez-Aguilar,18743 Adam Ranch,invoice_256_color_B_254.pdf0.txt,41.79900000000001,459.789
43417184,01/15/2017,308.9,925-77-5397,928-92-0135,GB83Z0YM71778356681564,Rodrigueztown,NE,91278,Rodrigueztown,NE,91278,"Johnson, Frye and Jones",986 Jacob Common,Garner-Robinson,54313 Scott Drive,invoice_257.pdf0.txt,30.89,339.78999999999996
16925671,07/14/2012,171.72,985-87-3922,927-87-1216,GB59CQO177796045774846,Wongburgh,RI,99593,Wongburgh,RI,99593,Patterson-Carrillo,69132 Mcintosh Prairie Apt. 583,"Robertson, Morton and Levine",521 Ronnie Trace,invoice_257_color_B_240.pdf0.txt,17.172,188.892
25698672,08/01/2015,115.45,936-79-2794,960-85-1578,GB47,North Derrick,OR,67536,North Derrick,OR,67536,"Gordon, Alvarado and Jones",943 Sean Park Suite 284,Manning-Ho,92026 Michael Terrace Apt. 138,invoice_258.pdf0.txt,11.545000000000002,126.995
19005698,04/27/2019,76613.26,941-86-6201,961-90-1710,GB23HIFC96605822932972,New Maryside,HI,52577,New Maryside,HI,52577,Costa PLC,2460 Tran Loaf,"Middleton, Lee and Peters",257 Bradshaw Squares,invoice_258_color_B_240.pdf0.txt,7661.326,84274.586
16131761,12/04/2015,361.96,997-81-6205,960-96-3792,GB67GACG37604699494790,Lake Julie,MD,68049,Lake Julie,MD,68049,"Figueroa, Richard and Hunter",177 Ralph Oval Apt. 840,Watts-Glover,765 Danny Islands,invoice_259.pdf0.txt,36.196,398.15599999999995
96448980,04/03/2013,4576.93,999-70-8983,911-83-5956,GB3100SP87276221474121,Lake Joseberg,WI,64237,Lake Joseberg,WI,64237,Davis and Sons,53854 Raymond Forks Suite 674,Duarte Ltd,162 Daniel Land Suite 899,invoice_259_color_B_248.pdf0.txt,457.69300000000004,5034.6230000000005
33289699,12/24/2012,399.95,941-80-9599,953-82-2864,GB32HGAS20083011657056,Kimchester,HI,43821,Kimchester,HI,43821,Hall-Martinez,3197 Jillian Forks Suite 115,Haynes-Woods,USNV Gilbert,invoice_25_color_B_250.pdf0.txt,39.995000000000005,439.945
86883880,06/16/2018,204.72,995-92-6109,988-72-4811,GB63WGSI95835863625969,Lake Nathan,MO,18866,Lake Nathan,MO,18866,"Rhodes, Young and Yoder",41630 Sanchez Avenue,Davis PLC,7257 Chelsea Circle,invoice_26.pdf0.txt,20.472,225.192
76330023,05/04/2018,2554.78,950-81-6113,967-73-1985,GBO7LTFN50234175514194,Port Danielleborough,NV,55762,Port Danielleborough,NV,55762,Baker-Jackson,656 Erica Hills,Obrien Ltd,246 Huff Forest,invoice_260.pdf0.txt,255.47800000000004,2810.2580000000003
86091106,09/22/2013,589.94,987-96-7682,983-78-8305,GB63FELY46067766054815,Johnfurt,CO,55050,Johnfurt,CO,55050,Diaz-Nguyen,5806 Bennett Creek,Strong-Chavez,695 Price Hills,invoice_260_color_B_240.pdf0.txt,58.99400000000001,648.9340000000001
54569960,12/06/2020,293.74,983-91-5966,971-98-9041,GB44RLKX50801437811075,New Susan,WY,54431,New Susan,WY,54431,Copeland-Hudson,29285 Montgomery Hills Suite 745,"Jones, Butler and Olson",Unit 9503 Box 4557,invoice_261.pdf0.txt,29.374000000000002,323.11400000000003
36529974,07/22/2017,2332.81,958-86-9026,974-99-2797,GB66AZEV98038097038774,APO ,AP,46389,APO ,AP,46389,Harrell LLC,"PSC 0847, Box 3566","Morris, Trujillo and Rhodes",94196 Hill Viaduct,invoice_261_color_B_248.pdf0.txt,233.281,2566.091
24048799,05/21/2014,4.95,983-85-8151,932-73-0724,GB55GZIH60469560297692,East Edwardtown,MN,91106,East Edwardtown,MN,91106,Rodriguez-Jackson,4804 Riley Row Suite 059,"Williams, Fletcher and Taylor",9371 Harvey Port Suite 901,invoice_262.pdf0.txt,0.49500000000000005,5.445
54896869,01/20/2019,30479.42,946-83-8064,944-99-7507,GB93PNTQ58641835203450,DPO ,AP,40740,DPO ,AP,40740,Arnold PLC,Unit 2139 Box 6572,Odonnell-Kirk,"PSC 8952, Box 0769",invoice_262_color_B_253.pdf0.txt,3047.942,33527.362
42242778,03/05/2017,24161.6,941-98-3262,945-77-2539,GB140ANA54164825940161,East Ann,DC,60349,East Ann,DC,60349,Roberson and Sons,77336 Steven Plains,"Moore, Hall and Figueroa",535 Martin Heights Apt. 974,invoice_263.pdf0.txt,2416.16,26577.76
81205197,11/23/2016,1023.75,916-94-2741,983-70-5252,GB53RBIY46119192795608,Thomasborough,IL,54070,Thomasborough,IL,54070,Lindsey Inc,5685 Kramer Keys,"Hawkins, Robinson and Pittman",273 Hernandez Pass Suite 784,invoice_263_color_B_244.pdf0.txt,102.375,1126.125
59932057,01/17/2021,18120.0,930-91-8783,984-73-8910,GB54JPDR27618813241451,Williamsonport,NM,97897,Williamsonport,NM,97897,Navarro-Jensen,092 David Plains Apt. 475,Jones Inc,31107 Nicholas Crest Apt. 286,invoice_264.pdf0.txt,1812.0,19932.0
